cityCode,countryCode,name,lat,lon
BIK,ID,Biak,-0.808055556,136.11
BIL,US,Billings,45.8075,-107.4572222
BIM,BS,Bimini,25.69972222,-78.735
BIN,AF,Bamiyan,34.81666667,67.81666667
BIO,ES,Bilbao,43.301097,-2.910608
BIP,AU,Bulimba,,
BIQ,FR,Biarritz,43.46805556,-0.468888889
BIR,NP,Biratnagar,26.48388889,87.26416667
BIS,US,Bismarck,46.7725,-99.25444444
BIT,NP,Baitadi,,
BIU,IS,Bildudalur,65.64138889,-22.45388889
BIV,CF,Bria,6.526666667,21.99
BIW,AU,Billiluna,,
BIX,US,Biloxi,30.41027778,-87.07583333
BIY,ZA,Bisho,-31.105,27.285
BIZ,PG,Bimin,,
BJA,DZ,Bejaia,36.71194444,5.069444444
BJC,US,Broomfield,39.90861111,-104.8830556
BJD,IS,Bakkafjordur,,
BJF,NO,Batsfjord,70.60027778,29.6925
BJG,ID,Bolaang,,
BJH,NP,Bajhang,,
BJI,US,Bemidji,47.51055556,-93.06527778
BJJ,US,Wooster,40.87472222,-80.11194444
BJK,ID,Benjina,,
BJL,GM,Banjul,13.337961,-16.652206
BJM,BI,Bujumbura,-3.324019,29.318519
BJN,MZ,Bajone,,
BJO,BO,Bermejo,-21.22944444,-63.6875
BJR,ET,Bahar Dar,11.60611111,37.31972222
BJS,CN,Beijing,40.080111,116.584556
BJU,NP,Bajura,,
BJW,ID,Bajawa,,
BJX,MX,Leon-Guanajuato,20.99305556,-100.5191667
BJZ,ES,Badajoz,38.89138889,-5.178611111
BKB,IN,Bikaner,28.06666667,73.2
BKC,US,Buckland,,
BKD,US,Breckenridge,32.71861111,-97.10861111
BKE,US,Baker,44.83722222,-116.1911111
BKF,US,Brooks Lake,,
BKH,US,Kekaha,22.0225,-158.215
BKI,MY,Kota Kinabalu,5.944722222,116.0530556
BKJ,GN,Boke,10.955,-13.69333333
BKK,TH,Bangkok,13.681108,100.747283
BKM,MY,Bakalalan,,
BKN,NE,Birni Nkoni,36.745,-96.65055556
BKO,ML,Bamako,12.53777778,-6.056944444
BKP,AU,Barkly Downs,,
BKQ,AU,Blackall,-23.57166667,145.4283333
BKR,TD,Bokoro,,
BKS,ID,Bengkulu,-2.138888889,102.3394444
BKT,US,Blackstone,37.07416667,-76.04277778
BKU,MG,Betioky,,
BKW,US,Beckley,37.78722222,-80.87611111
BKX,US,Brookings,44.30472222,-95.18305556
BKY,ZR,Bukavu,-1.691111111,28.80861111
BKZ,TZ,Bukoba,,
BLA,VE,Barcelona,10.11111111,-63.30777778
BLB,PA,Balboa,,
BLC,CM,Bali,,
BLD,US,Boulder City,,
BLE,SE,Borlange,60.42222222,15.515
BLF,US,Bluefield,37.29555556,-80.7925
BLG,MY,Belaga,61.17194444,-150.9561111
BLH,US,Blythe,33.61916667,-113.2833333
BLI,US,Bellingham,48.7925,-121.4625
BLJ,DZ,Batna,35.75916667,6.3225
BLK,GB,Blackpool,53.77138889,-2.971666667
BLL,DK,Billund,55.740278,9.151944
BLM,US,Belmar,40.18666667,-73.87555556
BLN,AU,Benalla,-35.44583333,146.0091667
BLO,IS,Blonduos,,
BLP,PE,Bellavista,-6.916666667,-75.43333333
BLQ,IT,Bologna,44.535444,11.288667
BLR,IN,Bengaluru,13.198889,77.705556
BLS,AU,Bollon,,
BLT,AU,Blackwater,-22.39666667,148.8066667
BLU,US,Blue Canyon,,
BLV,US,Belleville,38.545,-88.165
BLW,US,Waimanalo,,
BLX,IT,Belluno,,
BLY,IE,Belmullet,,
BLZ,MW,Blantyre,-14.32027778,34.9675
BMB,ZR,Bumba,2.183333333,22.5
BMC,US,Brigham City,41.55222222,-111.9377778
BMD,MG,Belo,-18.31666667,44.53333333
BME,AU,Broome,-16.05027778,122.2277778
BMF,CF,Bakouma,,
BMG,US,Bloomington,39.14583333,-85.38333333
BMH,PG,Bomai,,
BMI,US,Bloomington-Normal,40.47694444,-87.08416667
BMJ,GY,Baramita,,
BMK,DE,Borkum,53.59527778,6.709166667
BML,US,Berlin,44.57527778,-70.82416667
BMM,GA,Bitam,2.083333333,11.48333333
BMN,IQ,Bamerny,,
BMO,MM,Bhamo,24.27055556,97.24722222
BMP,AU,Brampton Island,,
BMQ,KE,Bamburi,30.73888889,-97.76138889
BMR,DE,Baltrum,,
BMS,BR,Brumado,-13.74166667,-40.17916667
BMU,ID,Bima,,
BMV,VN,Ban Me Thuot,12.66805556,108.12
BMW,DZ,Bordj Badji Moktar,21.375,0.923888889
BMX,US,Big Mountain,,
BMY,NC,Belep Island,,
BMZ,PG,Bamu,,
BNA,US,Nashville,36.134102,-86.668312
BNB,ZR,Boende,-0.233333333,20.86666667
BNC,ZR,Beni,0.583333333,29.46666667
BND,IR,Bandar Abbas,27.21861111,56.37777778
BNE,AU,Brisbane,-27.383333,153.118056
BNF,US,Baranof,,
BNG,US,Banning,33.9225,-115.1497222
BNI,NG,Benin Stadt,6.316111111,5.599166667
BNJ,DE,Bonn,50.76861111,7.163888889
BNK,AU,Ballina,,
BNL,US,Barnwell,33.25777778,-80.61222222
BNM,PG,Bodinumu,,
BNN,NO,Bronnoysund,65.46111111,12.2175
BNO,US,Burns,43.59166667,-117.0447222
BNP,PK,Bannu,32.97194444,70.52472222
BNQ,PH,Baganga,,
BNR,BF,Banfora,,
BNS,VE,Barinas,8.615,-69.78583333
BNT,PG,Bundi,,
BNU,BR,Blumenau,,
BNV,PG,Boana,,
BNW,US,Boone,42.04944444,-92.1525
BNX,BA,Banja Luka,44.94138889,17.29722222
BNY,SB,Bellona,,
BNZ,PG,Banz,,
BOA,ZR,Boma,,
BOB,PF,Bora Bora,-15.55638889,-150.2475
BOC,PA,Bocas Del Toro,9.340833333,-81.74916667
BOD,FR,Bordeaux,44.82861111,-0.684722222
BOE,CG,Boundji,,
BOG,CO,Bogota,4.701594,-74.146947
BOH,GB,Bournemouth,50.78,-0.1575
BOI,US,Boise,43.56416667,-115.7772222
BOJ,BG,Burgas,42.57027778,27.51527778
BOK,US,Brookings,,
BOL,GB,Bally Kelly,,
BOM,IN,Mumbai,19.088686,72.867919
BON,AN,Bonaire,12.13083333,-67.72333333
BOO,NO,Bodo,67.26916667,14.36527778
BOP,CF,Bouar,5.966666667,15.63333333
BOQ,PG,Boku,,
BOR,FR,Belfort,,
BOS,US,Boston,42.366863,-71.027451
BOT,PG,Boset,,
BOU,FR,Bourges,47.06083333,2.37
BOV,PG,Boang,,
BOW,US,Bartow,27.94333333,-80.21666667
BOX,AU,Borroloola,-15.92472222,136.3022222
BOY,BF,Bobo Dioulasso,11.16722222,-3.679166667
BOZ,CF,Bozoum,,
BPA,US,Bethpage,,
BPB,PG,Boridi,,
BPC,CM,Bamenda,,
BPD,PG,Bapi,,
BPF,SB,Batuna,,
BPG,BR,Barra Do Garcas,-14.13916667,-51.61055556
BPH,PH,Bislig,,
BPI,US,Big Piney,42.585,-109.8888889
BPN,ID,Balikpapan,-0.732777778,116.8938889
BPS,BR,Porto Seguro,-15.56194444,-38.92222222
BPT,US,Beaumont,29.95083333,-93.97944444
BPU,JP,Beppu,,
BPY,MG,Besalampy,-15.25,44.48333333
BQA,PH,Baler,15.72944444,121.5036111
BQE,GW,Bubaque,,
BQH,GB,Biggin Hill,51.33083333,0.0325
BQL,AU,Boulia,-21.08666667,139.8997222
BQN,PR,Aguadilla,18.49472222,-66.87055556
BQO,CI,Bouna,9.266666667,-2.966666667
BQQ,BR,Barra,-10.91611111,-42.86611111
BQS,RU,Blagoveschensk,50.425,127.4116667
BQT,BY,Brest,52.10833333,23.89638889
BQU,VC,Port Elizabeth,,
BQW,AU,Balgo Hills,-19.85166667,127.9733333
BRA,BR,Barreiras,-11.92083333,-44.99055556
BRB,BR,Barreirinhas,,
BRC,AR,San Carlos De Bariloche,-40.84888889,-70.84222222
BRD,US,Brainerd,46.40166667,-93.86444444
BRE,DE,Bremen,53.0475,8.786667
BRF,GB,Bradford,,
BRG,US,Whitesburg,,
BRH,PG,Brahman,,
BRI,IT,Bari,41.138856,16.760594
BRJ,AU,Bright,-36.95166667,147.3333333
BRK,AU,Bourke,-29.96166667,145.9516667
BRL,US,Burlington,40.78305556,-90.87472222
BRM,VE,Barquisimeto,10.04222222,-68.63944444
BRN,CH,Berne,46.9141,7.497153
BRO,US,Brownsville,25.90666667,-96.57416667
BRP,PG,Biaru,,
BRQ,CZ,Brno,49.15138889,16.69388889
BRR,GB,Barra,57.02277778,-6.556944444
BRS,GB,Bristol,51.382669,-2.719089
BRT,AU,Bathurst Island,-10.23083333,130.6197222
BRU,BE,Brussels,50.901389,4.484444
BRV,DE,Bremerhaven,53.50694444,8.572777778
BRW,US,Barrow,71.28472222,-155.2316667
BRX,DO,Barahona,18.25166667,-70.87805556
BRY,US,Bardstown,37.81416667,-84.50055556
BRZ,CI,Borotou,,
BSA,SO,Bossaso,,
BSB,BR,Brasilia,-15.869167,-47.920833
BSC,CO,Bahia Solano,6.203055556,-76.60527778
BSD,CN,Baoshan,,
BSE,MY,Sematan,,
BSF,US,Pohakuloa,,
BSG,GQ,Bata,1.901944444,9.802777778
BSH,GB,Brighton,,
BSI,US,Blairsville,,
BSJ,AU,Bairnsdale,-36.11166667,147.5683333
BSK,DZ,Biskra,34.80166667,5.741666667
BSL,CH,Basel,47.589583,7.529914
BSN,CF,Bossangoa,6.5,17.43333333
BSO,PH,Basco,20.45027778,121.9786111
BSP,PG,Bensbach,,
BSQ,US,Bisbee,,
BSR,IQ,Basra,30.54888889,47.66194444
BSS,BR,Balsas,-6.474722222,-45.94666667
BST,AF,Bost,31.55,64.36666667
BSU,ZR,Basankusu,1.216666667,19.8
BSW,US,Boswell Bay,,
BSX,MM,Bassein,16.81194444,94.77361111
BSY,SO,Bardera,,
BSZ,US,Bartletts,,
BTA,CM,Bertoua,4.55,13.71666667
BTB,CG,Betou,,
BTC,LK,Batticaloa,,
BTD,AU,Brunette Downs,,
BTE,SL,Bonthe,,
BTF,US,Bountiful,40.86916667,-110.0730556
BTG,CF,Batangafo,,
BTH,ID,Batu Besar,1.118611111,104.1138889
BTI,US,Barter Island,70.13388889,-142.4183333
BTJ,ID,Banda Aceh,5.516944444,95.42
BTK,RU,Bratsk,56.37,101.6983333
BTL,US,Battle Creek,42.30722222,-84.74861111
BTM,US,Butte,45.95472222,-111.5027778
BTN,US,Bennettsville,45.815,-96.25722222
BTO,SR,Botopasie,,
BTP,US,Butler,40.77638889,-78.04916667
BTQ,RW,Butare,,
BTR,US,Baton Ruge,30.53277778,-90.85027778
BTS,SK,Bratislava,48.17,17.21277778
BTT,US,Bettles,66.91388889,-150.4711111
BTU,MY,Bintulu,3.123888889,113.0197222
BTV,US,Burlington,44.47166667,-72.84694444
BTW,ID,Batu Licin,,
BTX,AU,Betoota,,
BTY,US,Beatty,36.86083333,-115.2130556
BUA,PG,Buka,-4.577777778,154.6727778
BUB,US,Burwell,,
BUC,AU,Burketown,-16.25166667,139.535
BUD,HU,Budapest,47.439444,19.261944
BUE,AR,Buenos Aires,-34.822222,-58.535833
BUF,US,Buffalo,42.930882,-78.738022
BUG,AO,Benguela,-11.39027778,13.40361111
BUH,RO,Bucharest,44.571111,26.085
BUI,ID,Bokondini,,
BUJ,DZ,Boussaada,,
BUK,YE,Albuq,17.34666667,44.62166667
BUL,PG,Bulolo,,
BUM,US,Butler,38.28972222,-93.66
BUN,CO,Buenaventura,3.819444444,-75.01027778
BUO,SO,Burao,9.5,45.56666667
BUP,IN,Bhatinda,,
BUQ,ZW,Bulawayo,-19.98166667,28.62472222
BUR,US,Burbank,34.20055556,-117.6413889
BUS,GE,Batumi,41.61,41.59944444
BUT,GB,Burtonwood,,
BUU,CI,Buyo,42.69055556,-87.69555556
BUV,UY,Bella Union,,
BUW,ID,Baubau,,
BUX,ZR,Bunia,1.565555556,30.22055556
BUY,AU,Bunbury,36.04833333,-78.52527778
BUZ,IR,Bushehr,28.94944444,50.83027778
BVA,FR,Beauvais,49.45416667,2.112777778
BVB,BR,Boa Vista,2.841388889,-59.30777778
BVC,CV,Boa Vista Island,16.13722222,-21.11138889
BVD,US,Beaver Inlet,,
BVE,FR,Brive-La-Gaillarde,,
BVF,FJ,Bua,,
BVG,NO,Berlevag,70.87138889,29.03416667
BVH,BR,Vilhena,-11.30583333,-59.90277778
BVI,AU,Birdsville,40.77222222,-79.60861111
BVK,BO,Huacaraje,65.98138889,-160.8511111
BVL,BO,Baures,,
BVM,BR,Belmonte,,
BVO,US,Bartlesville,36.76416667,-95.98888889
BVP,PG,Bolovip,,
BVR,CV,Brava,,
BVS,BR,Breves,-0.361388889,-49.55861111
BVU,US,Beluga,,
BVW,AU,Batavia Downs,,
BVX,US,Batesville,35.72611111,-90.35277778
BVY,US,Beverly,42.58388889,-69.08388889
BVZ,AU,Beverley Springs,,
BWA,NP,Bhairawa,27.50722222,83.41777778
BWB,AU,Barrow Island,-19.13416667,115.4047222
BWC,US,Brawley,32.99277778,-114.4833333
BWD,US,Brownwood,31.79361111,-97.04361111
BWE,DE,Braunschweig,52.31916667,10.55611111
BWF,GB,Barrow-In-Furness,54.12861111,-2.7325
BWG,US,Bowling Green,36.96444444,-85.58055556
BWI,US,Baltimore,39.26527,-76.662144
BWJ,PG,Bawan,,
BWK,HR,Bol,,
BWL,US,Blackwell,,
BWM,US,Bowman,,
BWN,BN,Bandar Seri Begawan,4.944166667,114.9283333
BWO,RU,Balakovo,,
BWP,PG,Bewani,46.24416667,-95.39305556
BWQ,AU,Brewarrina,-28.02666667,146.8166667
BWS,US,Blaine,,
BWT,AU,Burnie,,
BWU,AU,Bankstown,,
BWY,GB,Woodbridge,,
BXA,US,Bogalusa,30.81361111,-88.13527778
BXB,ID,Babo,,
BXC,US,Boxborough,,
BXD,ID,Bade,,
BXE,SN,Bakel,14.86666667,-11.51666667
BXH,KZ,Balkhash,46.89388889,75.00527778
BXI,CI,Boundiali,9.533333333,-5.533333333
BXK,US,Buckeye,33.42027778,-111.3138889
BXL,FJ,Blue Lagoon,,
BXM,ID,Batom,,
BXN,TR,Bodrum,37.14,27.66888889
BXS,US,Borrego Springs,,
BXT,ID,Bontang,,
BXU,PH,Butuan,8.958333333,125.4916667
BXV,IS,Breiddalsvik,,
BXX,SO,Borama,,
BYA,US,Boundary,,
BYB,OM,Dibaa,,
BYC,BO,Yacuiba,-20.05,-62.34583333
BYD,YE,Beidah,,
BYG,US,Buffalo,44.38083333,-105.2783333
BYH,US,Blytheville,35.94027778,-88.16944444
BYI,US,Burley/Rupert,42.5425,-112.2286111
BYK,CI,Bouake,7.752222222,-4.9325
BYL,LR,Bella Yella,,
BYM,CU,Bayamo,20.39638889,-75.37861111
BYN,MN,Bayankhongor,46.16277778,100.7047222
BYQ,ID,Bunyu,,
BYR,DK,Laeso Island,,
BYS,US,Fort Irwin,,
BYT,IE,Bantry,,
BYU,DE,Bayreuth,49.98416667,11.63833333
BYW,US,Blakely Island,,
BYX,AU,Baniyala,,
BZA,NI,Bonanza,,
BZC,BR,Buzios,-21.23388889,-40.03444444
BZD,AU,Balranald,,
BZE,BZ,Belize City,17.53888889,-87.69194444
BZG,PL,Bydgoszcz,53.09666667,17.97777778
BZI,TR,Balikesir,39.61555556,27.93277778
BZK,RU,Briansk,53.21333333,34.17833333
BZL,BD,Barisal,22.79888889,90.30111111
BZM,NL,Bergen Op Zoom,,
BZN,US,Bozeman,45.7775,-110.8480556
BZO,IT,Bolzano,46.46027778,11.32638889
BZP,AU,Bizant,,
BZR,FR,Beziers,43.32333333,3.353333333
BZT,US,Brazoria,,
BZU,ZR,Buta,2.816666667,24.78333333
BZV,CG,Brazzaville,-3.744444444,15.24833333
BZY,MD,Beltsy,47.83833333,27.78055556
BZZ,GB,Brize Norton,51.74972222,-0.416388889
CAA,HN,Catacamas,,
CAB,AO,Cabinda,-4.413611111,12.18833333
CAC,BR,Cascavel,-24.99777778,-52.49805556
CAD,US,Cadillac,44.27527778,-84.58111111
CAE,US,"Columbia, SC",33.93861111,-80.88055556
CAF,BR,Carauari,-3.121388889,-65.10444444
CAG,IT,Cagliari,39.251469,9.054283
CAH,VN,Ca Mau,,
CAI,EG,Cairo,30.121944,31.405556
CAJ,VE,Canaima,6.231944444,-61.14527778
CAK,US,Akron/Canton,40.91583333,-80.55805556
CAL,GB,Campbeltown,55.43722222,-4.313611111
CAM,BO,Camiri,,
CAN,CN,Guangzhou,23.392436,113.298786
CAO,US,Clayton,36.44611111,-102.8502778
CAP,HT,Cap Haitien,19.7325,-71.80527778
CAQ,CO,Caucasia,,
CAR,US,Caribou,46.87138889,-67.98222222
CAS,MA,Casablanca,33.367467,-7.589967
CAT,BS,Cat Island,,
CAU,BR,Caruaru,-7.715555556,-35.98916667
CAV,AO,Cazombo,,
CAW,BR,Campos,-20.29888889,-40.69222222
CAX,GB,Carlisle,54.9375,-1.190833333
CAY,GF,Cayenne,4.819722222,-51.63805556
CAZ,AU,Cobar,-30.46166667,145.7933333
CBA,US,Corner Bay,,
CBB,BO,Cochabamba,-16.57888889,-65.82305556
CBC,AU,Cherrabun,,
CBD,IN,Car Nicobar,9.15,92.81666667
CBE,US,Cumberland,39.615,-77.23833333
CBF,US,Council Bluffs,41.26,-94.24138889
CBG,GB,Cambridge,52.205,0.175
CBH,DZ,Bechar,31.65055556,-1.746944444
CBJ,DO,Cabo Rojo,17.92888889,-70.35555556
CBK,US,Colby,39.42722222,-100.9536111
CBL,VE,Ciudad Bolivar,,
CBN,ID,Cirebon,,
CBO,PH,Cotabato,7.164722222,124.2102778
CBP,PT,Coimbra,,
CBQ,NG,Calabar,4.976111111,8.347222222
CBR,AU,Canberra,-34.69305556,149.195
CBS,VE,Cabimas,10.33,-70.6775
CBT,AO,Catumbela,,
CBU,DE,Cottbus,51.88944444,14.53194444
CBV,GT,Coban,,
CBX,AU,Condobolin,-32.935,147.2083333
CBY,AU,Canobie,,
CBZ,US,Cabin Creek,,
CCA,US,Fort Chaffee,,
CCB,US,Upland,25.05833333,-110.3916667
CCC,CU,Cayo Coco,22.46111111,-77.67138889
CCF,FR,Carcassonne,43.21555556,2.308333333
CCG,US,Crane,,
CCH,CL,Chile Chico,,
CCI,BR,Concordia,-26.81944444,-51.94888889
CCJ,IN,Kozhikode,,
CCK,CC,Cocos Islands,-11.81166667,96.83
CCL,AU,Chinchilla,,
CCM,BR,Criciuma,-27.27555556,-48.57888889
CCN,AF,Chakcharan,34.52638889,65.27083333
CCO,CO,Carimagua,33.31138889,-83.23027778
CCP,CL,Concepcion,-35.22722222,-72.93694444
CCQ,BR,Cachoeira,,
CCR,US,Concord,37.98944444,-121.9433333
CCS,VE,Caracas,10.603117,-66.990583
CCT,AR,Colonia Catriel,,
CCU,IN,Kolkata,22.65388889,88.44666667
CCV,VU,Craig Cove,,
CCW,AU,Cowell,-32.33333333,136.8916667
CCX,BR,Caceres,-15.95722222,-56.37027778
CCY,US,Charles City,43.0725,-91.38944444
CCZ,BS,Chub Cay,25.41666667,-76.11666667
CDA,AU,Cooinda,-11.09666667,132.5316667
CDB,US,Cold Bay,55.205,-161.2755556
CDC,US,Cedar City,37.70083333,-112.9013889
CDE,PA,Caledonia,,
CDF,IT,Cortina D'Ampezzo,,
CDH,US,Camden,33.62277778,-91.23666667
CDJ,BR,Conceicao Do Araguaia,-7.651388889,-48.69694444
CDK,US,Cedar Key,,
CDL,US,Candle,,
CDN,US,Camden,34.28333333,-79.43527778
CDO,ZA,Cradock,,
CDP,IN,Cuddapah,,
CDQ,AU,Croydon,,
CDR,US,Chadron,42.8375,-102.9047222
CDS,US,Childress,34.43361111,-99.71222222
CDU,AU,Camden,-33.95972222,150.6872222
CDV,US,Cordova,60.49166667,-144.5225
CDW,US,Caldwell,40.875,-73.71888889
CDY,PH,Cagayan De Sulu,,
CEB,PH,Cebu,10.3075,123.9791667
CEC,US,Crescent City,41.78,-123.7636111
CED,AU,Ceduna,-31.87,133.71
CEE,RU,Cherepovets,,
CEF,US,Chicopee,42.19388889,-71.46527778
CEG,GB,Chester,53.17805556,-1.022222222
CEI,TH,Chiang Rai,19.95222222,99.88305556
CEJ,UA,Chernigov,,
CEK,RU,Chelyabinsk,55.305,61.505
CEL,BS,Cape Eleuthera,,
CEM,US,Central,,
CEN,MX,Ciudad Obregon,27.39277778,-108.1666667
CEO,AO,Waco Kungo,-10.55,15.08333333
CEP,BO,Concepcion,-15.86166667,-61.97138889
CEQ,FR,Cannes,43.54638889,6.954166667
CER,FR,Cherbourg,49.65055556,-0.524722222
CES,AU,Cessnock,,
CET,FR,Cholet,47.08166667,-0.856388889
CEU,US,Clemson,34.67166667,-81.11333333
CEV,US,Connersville,39.69833333,-84.87055556
CEW,US,Crestview,30.77861111,-85.47805556
CEX,US,Chena Hot Springs,,
CEY,US,Murray,36.66444444,-87.62722222
CEZ,US,Cortez,37.30277778,-107.3719444
CFA,US,Coffee Point,,
CFD,US,Bryan,30.71555556,-95.66888889
CFE,FR,Clermont-Ferrand,45.78583333,3.162222222
CFF,AO,Cafundo,,
CFG,CU,Cienfuegos,22.15,-79.58583333
CFH,AU,Clifton Hills,,
CFI,AU,Camfield,,
CFN,IE,Donegal,55.04416667,-7.659166667
CFO,BR,Confreza,,
CFP,AU,Carpentaria Downs,,
CFR,FR,Caen,49.17305556,-0.416944444
CFS,AU,Coffs Harbour,-29.67944444,153.1163889
CFT,US,Clifton,32.95694444,-108.7888889
CFU,GR,Kerkyra,39.601944,19.911667
CFV,US,Coffeyville,37.09388889,-94.42833333
CGA,US,Craig,,
CGB,BR,Cuiaba,-14.35,-55.8825
CGC,PG,Cape Gloucester,28.86777778,-81.42611111
CGD,CN,Changde,,
CGE,US,Cambridge,38.53916667,-75.96972222
CGG,PH,Casiguran,,
CGI,US,Cape Girardeau,37.22527778,-88.42944444
CGJ,ZM,Chingola,,
CGM,PH,Camiguin,9.254166667,124.7036111
CGN,DE,Cologne,50.865917,7.142744
CGO,CN,Zhengzhou,34.51833333,113.8416667
CGP,BD,Chittagong,22.25694444,91.82194444
CGQ,CN,Changchun,,
CGR,BR,Campo Grande,-19.53055556,-53.32972222
CGS,US,College Park,38.98055556,-75.07777778
CGT,MR,Chinguitti,,
CGU,VE,Guayana Stadt,8.122222222,-62.46333333
CGV,AU,Caiguna,,
CGY,PH,Cagayan De Oro,8.416111111,124.6111111
CGZ,US,Casa Grande,32.95472222,-110.2333333
CHA,US,Chattanooga,35.035,-84.79666667
CHB,PK,Chilas,35.42666667,74.08166667
CHC,NZ,Christchurch,-43.489358,172.532225
CHD,US,Chandler,,
CHE,IE,Caherciveen,,
CHF,KR,Chinhae,,
CHG,CN,Chaoyang,,
CHH,PE,Chachapoyas,-5.798055556,-76.14388889
CHI,US,Chicago,41.97963,-87.882462
CHJ,ZW,Chipinge,,
CHK,US,Chickasha,35.09722222,-96.0325
CHL,US,Challis,,
CHM,PE,Chimbote,-8.850277778,-77.47638889
CHN,KR,Chonju,27.51472222,-80.11972222
CHO,US,Charlottesville,38.13861111,-77.54722222
CHP,US,Circle Hot Spring,,
CHQ,GR,Chania,35.531747,24.149678
CHR,FR,Chateauroux,46.86027778,1.721111111
CHS,US,"Charleston, SC",32.89861111,-79.95972222
CHT,NZ,Chatham Island,-42.19,-175.5427778
CHU,US,Chuathbaluk,,
CHV,PT,Chaves,,
CHW,CN,Jiuquan,,
CHX,PA,Changuinola,,
CHY,SB,Choiseul Bay,,
CHZ,US,Chiloquin,,
CIC,US,Chico,39.79527778,-120.1416667
CID,US,Cedar Rapids,41.885,-90.28777778
CIE,AU,Collie,,
CIF,CN,Chifeng,,
CIG,US,Craig,,
CIH,CN,Changzhi,,
CIJ,BO,Cobija,-10.95722222,-67.21666667
CIK,US,Chalkyitsik,66.645,-142.2602778
CIL,US,Council,,
CIM,CO,Cimitarra,6.367222222,-72.02944444
CIN,US,Carroll,42.04611111,-93.21111111
CIP,ZM,Chipata,-12.43333333,32.59
CIQ,GT,Chiquimula,,
CIR,US,Cairo,37.06444444,-88.78055556
CIS,KI,Canton Island,-1.231944444,-170.2897222
CIT,KZ,Shymkent,42.365,69.47611111
CIV,US,Chomley,,
CIW,VC,Canouan Island,,
CIX,PE,Chiclayo,-5.212777778,-78.17194444
CIY,IT,Comiso,,
CIZ,BR,Coari,-3.866111111,-62.86888889
CJA,PE,Cajamarca,-6.860833333,-77.51055556
CJB,IN,Coimbatore,11.02666667,77.04166667
CJC,CL,Calama,-21.50166667,-67.09638889
CJD,CO,Candilejas,,
CJH,CA,Chilko Lake,,
CJL,PK,Chitral,35.88611111,71.79972222
CJN,US,El Cajon,,
CJS,MX,Ciudad Juarez,31.63611111,-105.5713889
CJU,KR,Cheju,33.51222222,126.4927778
CKA,US,Cherokee,36.75,-97.88333333
CKB,US,Clarksburg,39.29638889,-79.77194444
CKC,UA,Cherkassy,49.41583333,31.995
CKD,US,Crooked Creek,,
CKE,US,Clear Lake,,
CKG,CN,Chongqing,29.71666667,106.64
CKH,RU,Chokurdah,,
CKI,AU,Croker Island,-10.835,132.4833333
CKK,US,Cherokee,,
CKM,US,Clarksdale,34.29972222,-89.48777778
CKN,US,Crookston,47.84138889,-95.37861111
CKO,BR,Cornelio Procopio,-22.84722222,-49.39722222
CKR,US,Crane Island,,
CKS,BR,Carajas,-5.884722222,-49.99861111
CKV,US,Clarksville,36.62166667,-86.58527778
CKX,US,Chicken,,
CKY,GN,Conakry,9.576889,-13.611961
CKZ,TR,Canakkale,40.13611111,26.42472222
CLA,BD,Comilla,23.4375,91.18944444
CLB,IE,Castlebar,,
CLC,US,Clear Lake City,,
CLD,US,Carlsbad,33.12805556,-116.72
CLE,US,Cleveland,41.41172,-81.834892
CLG,US,Coalinga,,
CLH,AU,Coolah,,
CLI,US,Clintonville,44.61305556,-87.26944444
CLJ,RO,Cluj,46.785,23.686111
CLL,US,College Station,30.58833333,-95.63638889
CLM,US,Port Angeles,48.12,-122.5005556
CLN,BR,Carolina,-6.679444444,-46.54138889
CLO,CO,Cali,3.543056,-76.381389
CLP,US,Clarks Point,58.83361111,-157.4708333
CLQ,MX,Colima,19.27694444,-102.4225
CLR,US,Calipatria,33.13111111,-114.4786111
CLS,US,Chehalis,46.67694444,-121.0175
CLT,US,Charlotte,35.228936,-80.941998
CLU,US,Columbus,39.26166667,-84.10388889
CLV,BR,Caldas Novas,-16.27527778,-47.39
CLX,AR,Clorinda,,
CLY,FR,Calvi,42.52444444,8.793055556
CLZ,VE,Calabozo,8.924722222,-66.58305556
CMA,AU,Cunnamulla,34.21361111,-118.9058333
CMB,LK,Colombo,6.823055556,79.885
CMC,BR,Camocim,,
CMD,AU,Cootamundra,-33.37666667,148.0283333
CME,MX,Ciudad Del Carm,18.65194444,-90.20055556
CMF,FR,Chambery,45.63916667,5.88
CMG,BR,Corumba,-18.98805556,-56.32861111
CMH,US,"Columbus, OH",39.81361111,-81.07222222
CMI,US,Champaign,40.03861111,-87.72222222
CMJ,TW,Chi Mei,23.21305556,119.4175
CMK,MW,Club Makokola,,
CML,AU,Camooweal,,
CMM,GT,Carmelita,,
CMO,SO,Obbia,,
CMP,BR,Santana Do Araguaia,-8.664722222,-49.64972222
CMQ,AU,Clermont,-21.22666667,147.62
CMR,FR,Colmar,48.11027778,7.358888889
CMS,SO,Scusciuban,10.3,50.23333333
CMT,BR,Cameta,,
CMU,PG,Kundiawa,,
CMV,NZ,Coromandel,,
CMW,CU,Camaguey,21.42027778,-76.1525
CMX,US,Hancock,47.16833333,-87.51111111
CMY,US,Sparta,43.95833333,-89.26222222
CMZ,MZ,Caia,,
CNA,MX,Cananea,31,-109.7333333
CNB,AU,Coonamble,-29.01666667,148.3755556
CNC,AU,Coconut Island,41.01944444,-92.64055556
CND,RO,Constanta,44.36194444,28.48833333
CNE,US,Canon City,,
